file_path,label,case_id
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L6\08\Kasus4L6.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-04\plagiarized\L6\09\Level6.java,plagiarized,case-04
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\original\T5.java,original,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\non-plagiarized\01\T05.java,non-plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\non-plagiarized\02\T05.java,non-plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\non-plagiarized\03\Nomor5_2451041557A22145B3701B0184109CAB013.java,non-plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\non-plagiarized\04\T05.java,non-plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\non-plagiarized\05\T05.java,non-plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\non-plagiarized\06\T05.java,non-plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\non-plagiarized\07\Main.java,non-plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\non-plagiarized\08\T05.java,non-plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\non-plagiarized\09\t05.java,non-plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\non-plagiarized\10\Main.java,non-plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\non-plagiarized\11\T05.java,non-plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\non-plagiarized\12\T05.java,non-plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\non-plagiarized\13\No5.java,non-plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\non-plagiarized\14\Soal5.java,non-plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\non-plagiarized\15\T05.java,non-plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L1\01\L1.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L1\02\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L1\03\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L1\04\Kasus5.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L1\05\method.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L1\06\method.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L1\07\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L1\08\Kasus5L1.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L1\09\Level1.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L2\01\L2.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L2\02\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L2\03\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L2\04\method.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L2\05\fungsi.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L2\06\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L2\07\Kasus5L2.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L2\08\Level2.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L3\01\L3.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L3\02\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L3\03\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L3\04\Kasus5.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L3\05\method.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L3\06\fungsi.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L3\07\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L3\08\Kasus5L3.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L3\09\Level3.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L4\01\L4.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L4\02\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L4\03\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L4\04\Kasus5.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L4\05\method.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L4\06\fungsi.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L4\07\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L4\08\Kasus5L4.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L4\09\Level4.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L5\01\L5.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L5\02\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L5\03\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L5\04\Kasus5.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L5\05\method.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L5\06\fungsi.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L5\07\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L5\08\Kasus5L5.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L5\09\Level5.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L6\01\L6_fix.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L6\02\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L6\03\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L6\04\Kasus5.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L6\05\method.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L6\06\fungsi.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L6\07\Main.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L6\08\Kasus5L6.java,plagiarized,case-05
C:/Users/adria/OneDrive - Instituto Tecnologico y de Estudios Superiores de Monterrey/AppAvanzadas/IR-Plag-Dataset/IR-Plag-Dataset\case-05\plagiarized\L6\09\Level6.java,plagiarized,case-05
